package,file,line,pattern,snippet,classification
stringi,src/icu74/common/putil.cpp,1643,c_getenv,"posixID = getenv(""LANG"");",benign
stringi,src/icu74/common/putil.cpp,1876,c_getenv,"const  char *localeID = getenv(""LC_ALL"");",benign
stringi,src/icu74/common/putil.cpp,1880,c_getenv,"localeID = getenv(""LANG"");",benign
stringi,src/icu74/common/putil.cpp,2382,c_dlopen,"ret =  dlopen(libName, RTLD_NOW|RTLD_GLOBAL);",note
stringi,src/icu74/common/putil.cpp,2385,c_dlopen,"printf(""dlerror on dlopen(%s): %s\n"", libName, dlerror());",benign
stringi,src/icu74/common/rbbi.cpp,219,c_getenv,"char *debugEnv = getenv(""U_RBBIDEBUG"");",benign
stringi,src/icu74/common/rbbicst.pl,3,build_net,#   License & terms of use: http://www.unicode.org/copyright.html,benign
stringi,src/icu74/common/rbbidata.cpp,139,c_getenv,"char *debugEnv = getenv(""U_RBBIDEBUG"");",benign
stringi,src/icu74/common/rbbirb.cpp,57,c_getenv,"fDebugEnv   = getenv(""U_RBBIDEBUG"");",benign
stringi,src/icu74/i18n/japancal.cpp,20,c_getenv,#include <stdlib.h> // getenv() is not available in UWP env,benign
stringi,src/icu74/i18n/japancal.cpp,77,c_getenv,"// UWP doesn't allow access to getenv(), but we can call GetEnvironmentVariableW to do the same thing.",benign
stringi,src/icu74/i18n/japancal.cpp,86,c_getenv,char *envVarVal = getenv(TENTATIVE_ERA_VAR_NAME);,benign
stringi,src/icu74/i18n/numfmt.cpp,1318,c_system,// depending on the locale's numbering system (either the default one for the locale or a specific,benign
stringi,src/icu74/i18n/numsys.cpp,140,c_system,"if (!nsResolved) { // Resolve the numbering system ( default, native, traditional or finance ) into a ""real"" numbering system",benign
stringi,src/icu74/i18n/persncal.h,35,c_system,"* solar calendar system (or ""shamsi"").",benign
stringi,src/icu74/i18n/regexcst.pl,3,build_net,# License & terms of use: http://www.unicode.org/copyright.html,benign
stringi,src/icu74/i18n/regexcst.pl,205,build_net,"print ""// License & terms of use: http://www.unicode.org/copyright.html\n"";",benign
stringi,src/icu74/i18n/units_data.cpp,463,c_system,"// are members of that system (or are ""metric_adjacent"", which we consider to match all",benign
stringi,src/icu74/i18n/usearch.cpp,1780,c_getenv,"if (getenv(""USEARCH_DEBUG"") != nullptr) {",benign
stringi,src/icu74/i18n/usearch.cpp,2024,c_getenv,"if (getenv(""USEARCH_DEBUG"") != nullptr) {",benign
stringi,src/icu74/i18n/usearch.cpp,2054,c_getenv,"if (getenv(""USEARCH_DEBUG"") != nullptr) {",benign
stringi,src/icu74/i18n/usearch.cpp,2100,c_getenv,"if (getenv(""USEARCH_DEBUG"") != nullptr) {",benign
stringi,src/icu74/i18n/usearch.cpp,2339,c_getenv,"if (getenv(""USEARCH_DEBUG"") != nullptr) {",benign
stringi,src/icu74/i18n/usearch.cpp,2355,c_getenv,"if (getenv(""USEARCH_DEBUG"") != nullptr) {",benign
stringi,src/icu74/unicode/calendar.h,753,c_system,"* irregularities in the underlying calendar system (e.g., the",benign
stringi,src/icu74/unicode/calendar.h,811,c_system,"* irregularities in the underlying calendar system (e.g., the",benign
stringi,src/icu74/unicode/numberformatter.h,2024,c_system,* alphabet numbering system (ASCII digits):,benign
stringi,src/icu74/unicode/resbund.h,98,c_system,"*                pass a locale parameter, the default locale for the system (as",benign
stringi,src/icu74/unicode/ucnv.h,1716,c_system,* @param n the index to a converter available on the system (in the range <TT>[0..ucnv_countAvailable()]</TT>),benign
stringi,src/install.libs.R.in,2,build_net,"## Copyright (c) 2013-2025, Marek Gagolewski <https://www.gagolewski.com/>",benign
stringi,src/install.libs.R.in,9,fs_write,"file.copy(libfile, dest, overwrite=TRUE)",note
stringi,src/install.libs.R.in,15,source_call,source('../R/install.R'),note
stringi,src/install.libs.R.in,26,fs_write,"file.copy('symbols.rds', dest, overwrite=TRUE)",note
stringi,src/install.libs.R.in,31,fs_write,"file.copy('stri_exports.h', file.path(R_PACKAGE_DIR, 'include', 'stringi.h'))",note
stringi,src/install.libs.R.in,37,fs_write,"writeLines(copyright[1:i], con=f)",note
stringi,src/install.libs.R.in,39,fs_write,"writeLines(""#include <stringi.h>"", con=f)",note
stringi,src/install.libs.R.in,40,fs_write,"writeLines(""#include <R_ext/Rdynload.h>"", con=f)",note
stringi,src/uconfig_local.h.in,2,build_net,"* Copyright (c) 2013-2025, Marek Gagolewski <https://www.gagolewski.com/>",benign
stringi,src/uconfig_local.h.in,87,build_net,https://gcc.gnu.org/bugzilla/show_bug.cgi?id=56019,benign
tibble,R/ansi.R,5,Sys_getenv,"if (Sys.getenv(""IN_GALLEY"") != """") {",benign
tibble,R/as_tibble.R,25,ns_hook,#' package's [.onLoad()]  function.,benign
tibble,R/as_tibble.R,421,native_entry,".Call(`tibble_matrixToDataFrame`, x)",benign
tibble,R/galley.R,24,Sys_setenv,"Sys.setenv(""IN_PKGDOWN"" = ""true"", ""IN_GALLEY"" = ""true"")",note
tibble,R/galley.R,54,processx_callr,callr::r(,benign
tibble,R/galley.R,68,fs_write,"writeLines(c("""", out_text, """"))",benign
tibble,R/pillar.R,111,ns_hook,# Assigned in .onLoad(),benign
tibble,R/pillar.R,121,ns_hook,# Assigned in .onLoad(),benign
tibble,R/pillar.R,177,ns_hook,# Assigned in .onLoad(),benign
tibble,R/pillar.R,187,ns_hook,# Assigned in .onLoad(),benign
tibble,R/print.R,149,fs_write,"writeLines(format(x, ...))",benign
tibble,R/string-to-indices.R,2,native_entry,".Call(`tibble_string_to_indices`, as.character(x))",benign
tibble,R/sub.R,49,Sys_getenv,"#' @examplesIf (Sys.getenv(""NOT_CRAN"") != ""true"" || Sys.getenv(""IN_PKGDOWN"") == ""true"")",benign
tibble,R/sub.R,423,native_entry,".Call(`tibble_restore_impl`, xo, x)",benign
tibble,R/subassign-backend.R,224,native_entry,"if (.Call(`tibble_need_coerce`, value)) {",benign
tibble,R/subassign-backend.R,228,native_entry,"if (.Call(`tibble_need_coerce`, x)) {",benign
tibble,R/utils.R,23,Sys_getenv,"!is.na(Sys.getenv(""RSTUDIO"", unset = NA))",benign
tibble,R/zzz.R,2,ns_hook,".onLoad <- function(libname, pkgname) {",note
tidyr,R/cpp11.R,4,native_entry,".Call(`_tidyr_melt_dataframe`, data, id_ind, measure_ind, variable_name, value_name, attrTemplate, factorsAsStrings, valueAsFactor, variableAsFactor)",benign
tidyr,R/cpp11.R,8,native_entry,".Call(`_tidyr_simplifyPieces`, pieces, p, fillLeft)",benign
tidyr,R/zzz.R,1,ns_hook,".onLoad <- function(libname, pkgname) {",note
timechange,R/cpp11.R,4,native_entry,".Call(`_timechange_C_time_get`, dt, components, week_start)",benign
timechange,R/cpp11.R,8,native_entry,".Call(`_timechange_C_time_ceiling`, dt, unit_name, nunits, week_start, change_on_boundary, origin)",benign
timechange,R/cpp11.R,12,native_entry,".Call(`_timechange_C_time_floor`, dt, unit_name, nunits, week_start, origin)",benign
timechange,R/cpp11.R,16,native_entry,.Call(`_timechange_C_local_tz`),benign
timechange,R/cpp11.R,20,native_entry,".Call(`_timechange_C_valid_tz`, tz_name)",benign
timechange,R/cpp11.R,24,native_entry,".Call(`_timechange_C_time_update`, dt, updates, tz, roll_month, roll_dst, week_start, exact)",benign
timechange,R/cpp11.R,28,native_entry,".Call(`_timechange_C_time_add`, dt, periods, roll_month, roll_dst)",benign
timechange,R/cpp11.R,32,native_entry,".Call(`_timechange_C_force_tz`, dt, tz, roll_dst)",benign
timechange,R/cpp11.R,36,native_entry,".Call(`_timechange_C_force_tzs`, dt, tzs, tz_out, roll_dst)",benign
timechange,R/cpp11.R,40,native_entry,".Call(`_timechange_C_local_clock`, dt, tzs)",benign
timechange,R/package.R,15,ns_hook,".onLoad <- function(libname, pkgname) {",note
timechange,R/package.R,20,Sys_getenv,"if (Sys.getenv(""TZDIR"") == """") {",benign
timechange,R/package.R,35,Sys_setenv,Sys.setenv(TZDIR = tzdir),note
timechange,R/round.R,302,native_entry,"validate_rounding_nunit(.Call(C_parse_unit, as.character(unit)))",benign
timechange,R/utils.R,100,native_entry,".Call(C_parse_unit, as.character(unit))",benign
timechange,src/cctz/src/time_zone_info.cc,675,c_getenv,"tzdir_env = std::getenv(""TZDIR"");",benign
timechange,src/cctz/src/time_zone_lookup.cc,58,c_dlopen,"if (void* handle = dlopen(""libc.so"", flag)) {",note
timechange,src/cctz/src/time_zone_lookup.cc,198,c_getenv,"tz_env = std::getenv(""TZ"");",benign
timechange,src/cctz/src/time_zone_lookup.cc,214,c_getenv,"localtime_env = std::getenv(""LOCALTIME"");",benign
timechange,src/cctz/src/time_zone_lookup_test.cc,1048,c_getenv,"const char* const ep = getenv(""TZ"");",benign
timechange,src/cctz/src/time_zone_lookup_test.cc,1051,c_setenv,"ASSERT_EQ(0, setenv(""TZ"", *np, 1));  // change what ""localtime"" means",benign
timechange,src/cctz/src/time_zone_lookup_test.cc,1118,c_setenv,"ASSERT_EQ(0, setenv(""TZ"", tz_name.c_str(), 1));",benign
timechange,src/tzone.cpp,40,c_getenv,"const char* tz_env = std::getenv(""TZ"");",benign
tinytex,R/install.R,51,Sys_getenv,if (tolower(Sys.getenv('TINYTEX_PREVENT_INSTALL')) == 'true') stop(,benign
tinytex,R/install.R,107,Sys_getenv,if ((texinput <- Sys.getenv('TEXINPUT')) != '') message(,benign
tinytex,R/install.R,188,system_call,"grepl('musl', system2('ldd', '--version', stdout = TRUE, stderr = TRUE)[1], ignore.case = TRUE)",note
tinytex,R/install.R,276,Sys_getenv,d = Sys.getenv('TINYTEX_DIR'),benign
tinytex,R/install.R,278,Sys_getenv,d = Sys.getenv('APPDATA'),benign
tinytex,R/install.R,284,Sys_getenv,"""  tinytex::copy_tinytex(to = Sys.getenv('ProgramData'), move = TRUE)\n\n"",",benign
tinytex,R/install.R,292,Sys_getenv,d = Sys.getenv('ProgramData'),benign
tinytex,R/install.R,303,system_call,ret = system(sprintf(,note
tinytex,R/install.R,329,fs_write,"writeLines(dir, tmp)",benign
tinytex,R/install.R,345,Sys_setenv,Sys.setenv(CTAN_REPO = repo),note
tinytex,R/install.R,349,system_call,"res = system2('sh', c(",note
tinytex,R/install.R,429,fs_write,"file.copy(texmf, texmf_tmp, recursive = TRUE)",benign
tinytex,R/install.R,431,fs_write,"file.copy(file.path(texmf_tmp, basename(texmf)), dirname(texmf), recursive = TRUE),",benign
tinytex,R/install.R,503,fs_write,"suppressWarnings(file.rename(from, to)) || dir_copy(from, to)",note
tinytex,R/install.R,508,fs_write,"all(file.copy(list.files(from, full.names = TRUE), to, recursive = TRUE)) &&",note
tinytex,R/install.R,568,system_call,"system2(pkg, args = c('-y', paste0('-o', path.expand(target))))",note
tinytex,R/install.R,575,fs_write,"if (basename(dir1) != b) file.rename(dir2, dir1)",note
tinytex,R/install.R,597,Sys_getenv,if (repo != 'ctan' || tolower(Sys.getenv('CI')) != 'true'),benign
tinytex,R/install.R,640,fs_write,"if (!move || !{tlmgr_path('remove'); res <- file.rename(from, target)}) {",note
tinytex,R/install.R,641,fs_write,"res = file.copy(from, to, recursive = TRUE)",note
tinytex,R/install.R,660,system_call,"ret = if (use_paths_d()) macos_path(normalizePath(d)) else system2(p, c('path', 'add'))",note
tinytex,R/latex.R,142,system_call,"if (clean) system2('latexmk', c('-c', engine_args), stdout = FALSE)",note
tinytex,R/latex.R,300,fs_write,"writeLines(x, aux)",benign
tinytex,R/latex.R,311,system_call,# system2(stdout = FALSE) fails on Windows with MiKTeX's pdflatex in the R,benign
tinytex,R/latex.R,318,system_call,"res = system2(..., stdout = if (use_file_stdout()) f1 else FALSE, stderr = f2)",note
tinytex,R/latex.R,326,system_call,if (fail_rerun && res != 0) res = system2(...),note
tinytex,R/latex.R,334,Sys_getenv,"os == 'windows' && interactive() && !is.na(Sys.getenv('RSTUDIO', NA))",benign
tinytex,R/latex.R,460,system_call,"out = system2('latexmk', '-v', stdout = TRUE)",note
tinytex,R/latex.R,466,system_call,"system2('latexmk', '-v')",note
tinytex,R/latex.R,684,system_call,system2('texhash'),note
tinytex,R/latex.R,689,system_call,"system2('updmap', if (usermode) '--user' else '--sys')",note
tinytex,R/latex.R,694,system_call,"system2('fmtutil', c(if (usermode) '--user' else '--sys', '--all'), ...)",note
tinytex,R/latex.R,701,system_call,"system2('fc-cache', shQuote(c(args, if (i != '') i)))",note
tinytex,R/latex.R,712,system_call,"system2('kpsewhich', c(options, shQuote(filename)), ...)",note
tinytex,R/tlmgr.R,6,system_call,#' The `tlmgr()` function is a wrapper of `system2('tlmgr')`. All,benign
tinytex,R/tlmgr.R,24,system_call,"#'   [system2()] (e.g., `stdout = TRUE` to capture stdout). For",benign
tinytex,R/tlmgr.R,52,system_call,"system2('tlmgr', args, ...)",note
tinytex,R/tlmgr.R,76,Sys_getenv,old = Sys.getenv('PATH'),benign
tinytex,R/tlmgr.R,78,Sys_setenv,"Sys.setenv(PATH = paste(c(bin, setdiff(one, bin)), collapse = s))",note
tinytex,R/tlmgr.R,80,Sys_setenv,"on.exit, list(substitute(Sys.setenv(PATH = x), list(x = old)), add = TRUE),",note
tinytex,R/tlmgr.R,128,system_call,system('brew install ghostscript'),note
tinytex,R/tlmgr.R,245,Sys_getenv,"all(Sys.getenv(c('DEV_PACKAGE_TARBALL', 'OUTPUT_S3_PATH')) != '')",benign
tinytex,R/utils.R,4,system_call,"version_info = function(cmd) try_null(system2(cmd, '--version', stdout = TRUE))",note
utf8,R/output.R,25,Sys_getenv,"if (!is.na(as.numeric(Sys.getenv(""RSTUDIO_CONSOLE_COLOR"")))) {",benign
utf8,R/utf8.R,58,native_entry,"ans <- .Call(rutf8_as_utf8, x)",benign
utf8,R/utf8.R,69,native_entry,".Call(rutf8_utf8_valid, x)",benign
utf8,R/utf8.R,125,native_entry,".Call(rutf8_utf8_width, x, encode, quote, utf8)",benign
utf8,R/utf8.R,178,native_entry,.Call(,benign
utf8,R/utf8_encode.R,88,native_entry,".Call(rutf8_utf8_encode, x, width, quote, justify, escapes, display, utf8)",benign
utf8,R/utf8_format.R,131,native_entry,.Call(,benign
utf8,R/utf8_print.R,584,native_entry,str <- .Call(,benign
utf8,src/utf8lite/util/gen-casefold.py,9,build_net,#     http://www.apache.org/licenses/LICENSE-2.0,benign
utf8,src/utf8lite/util/gen-casefold.py,127,build_net,"print("" *     http://www.unicode.org/reports/tr44/"")",benign
utf8,src/utf8lite/util/gen-casefold.py,134,build_net,"print("" *     http://www.strchr.com/multi-stage_tables"")",benign
utf8,src/utf8lite/util/gen-charwidth.py,9,build_net,#     http://www.apache.org/licenses/LICENSE-2.0,benign
utf8,src/utf8lite/util/gen-charwidth.py,43,build_net,# https://www.unicode.org/reports/tr51/#def_basic_emoji_set,benign
utf8,src/utf8lite/util/gen-charwidth.py,173,build_net,"print("" *     http://www.unicode.org/reports/tr11/"")",benign
utf8,src/utf8lite/util/gen-charwidth.py,177,build_net,"print("" *     http://www.strchr.com/multi-stage_tables"")",benign
utf8,src/utf8lite/util/gen-combining.py,9,build_net,#     http://www.apache.org/licenses/LICENSE-2.0,benign
utf8,src/utf8lite/util/gen-combining.py,114,build_net,"print("" *     http://www.unicode.org/reports/tr44/"")",benign
utf8,src/utf8lite/util/gen-combining.py,121,build_net,"print("" *     http://www.strchr.com/multi-stage_tables"")",benign
utf8,src/utf8lite/util/gen-compose.py,9,build_net,#     http://www.apache.org/licenses/LICENSE-2.0,benign
utf8,src/utf8lite/util/gen-compose.py,193,build_net,"print("" *     http://www.strchr.com/multi-stage_tables"")",benign
utf8,src/utf8lite/util/gen-decompose.py,9,build_net,#     http://www.apache.org/licenses/LICENSE-2.0,benign
utf8,src/utf8lite/util/gen-decompose.py,101,build_net,"print("" *     http://www.unicode.org/reports/tr44/"")",benign
utf8,src/utf8lite/util/gen-decompose.py,108,build_net,"print("" *     http://www.strchr.com/multi-stage_tables"")",benign
utf8,src/utf8lite/util/gen-emojiprop.py,9,build_net,#     http://www.apache.org/licenses/LICENSE-2.0,benign
utf8,src/utf8lite/util/gen-emojiprop.py,111,build_net,"print("" *     http://www.strchr.com/multi-stage_tables"")",benign
utf8,src/utf8lite/util/gen-graphbreak.py,9,build_net,#     http://www.apache.org/licenses/LICENSE-2.0,benign
utf8,src/utf8lite/util/gen-graphbreak.py,125,build_net,"print("" *     http://www.unicode.org/reports/tr29/"")",benign
utf8,src/utf8lite/util/gen-graphbreak.py,132,build_net,"print("" *     http://www.strchr.com/multi-stage_tables"")",benign
utf8,src/utf8lite/util/gen-normalization.py,9,build_net,#     http://www.apache.org/licenses/LICENSE-2.0,benign
utf8,src/utf8lite/util/gen-normalization.py,150,build_net,"print("" *     http://www.unicode.org/reports/tr15/"")",benign
utf8,src/utf8lite/util/gen-normalization.py,157,build_net,"print("" *     http://www.strchr.com/multi-stage_tables"")",benign
utf8,src/utf8lite/util/gen-wordbreak.py,9,build_net,#     http://www.apache.org/licenses/LICENSE-2.0,benign
utf8,src/utf8lite/util/gen-wordbreak.py,120,build_net,"print("" *     http://www.unicode.org/reports/tr29/"")",benign
utf8,src/utf8lite/util/gen-wordbreak.py,127,build_net,"print("" *     http://www.strchr.com/multi-stage_tables"")",benign
vctrs,R/altrep-lazy-character.R,23,native_entry,".Call(ffi_altrep_new_lazy_character, fn)",benign
vctrs,R/altrep-lazy-character.R,27,native_entry,".Call(ffi_altrep_lazy_character_is_materialized, x)",benign
vctrs,R/altrep-rle.R,7,native_entry,".Call(vctrs_altrep_rle_Make, x)",benign
vctrs,R/altrep-rle.R,11,native_entry,".Call(vctrs_altrep_rle_is_materialized, x)",benign
vctrs,R/altrep.R,2,native_entry,".Call(vctrs_is_altrep, x)",benign
vctrs,R/assert.R,278,native_entry,".Call(ffi_obj_is_vector, x)",benign
vctrs,R/assert.R,285,native_entry,"invisible(.Call(ffi_obj_check_vector, x, environment()))",benign
vctrs,R/assert.R,298,native_entry,"invisible(.Call(ffi_vec_check_size, x, size, environment()))",benign
vctrs,R/assert.R,311,native_entry,"invisible(.Call(ffi_vec_check_recyclable, x, size, environment()))",benign
vctrs,R/assert.R,388,native_entry,".Call(ffi_obj_is_list, x)",benign
vctrs,R/assert.R,394,native_entry,"invisible(.Call(ffi_check_list, x, environment()))",benign
vctrs,R/assert.R,401,native_entry,".Call(ffi_list_all_vectors, x, allow_null, environment())",benign
vctrs,R/assert.R,414,native_entry,"invisible(.Call(ffi_list_check_all_vectors, x, allow_null, environment()))",benign
vctrs,R/assert.R,421,native_entry,".Call(ffi_list_all_size, x, size, allow_null, environment())",benign
vctrs,R/assert.R,435,native_entry,invisible(.Call(,benign
vctrs,R/assert.R,448,native_entry,".Call(ffi_list_all_recyclable, x, size, allow_null, environment())",benign
vctrs,R/assert.R,462,native_entry,invisible(.Call(,benign
vctrs,R/bind.R,194,native_entry,".External2(ffi_rbind, list2(...), .ptype, .names_to, .name_repair, .name_spec)",benign
vctrs,R/bind.R,220,native_entry,".External2(ffi_cbind, list2(...), .ptype, .size, .name_repair)",benign
vctrs,R/bind.R,225,native_entry,".Call(ffi_as_df_row, x, quiet, environment())",benign
vctrs,R/bind.R,228,native_entry,".Call(ffi_as_df_col, x, outer_name, environment())",benign
vctrs,R/c.R,83,native_entry,".External2(ffi_vec_c, list2(...), .ptype, .name_spec, .name_repair)",benign
vctrs,R/case-when.R,188,native_entry,.Call(,benign
vctrs,R/case-when.R,213,native_entry,.Call(,benign
vctrs,R/cast.R,80,native_entry,"return(.Call(ffi_cast, x, to, environment()))",benign
vctrs,R/cast.R,95,native_entry,.Call(,benign
vctrs,R/cast.R,109,native_entry,".External2(ffi_cast_common, list2(...), .to)",benign
vctrs,R/cast.R,118,native_entry,".External2(ffi_cast_common_opts, list2(...), .to, .opts)",benign
vctrs,R/compare.R,62,native_entry,"return(.Call(vctrs_proxy_compare, x))",benign
vctrs,R/compare.R,74,native_entry,"return(.Call(vctrs_proxy_order, x))",benign
vctrs,R/compare.R,122,native_entry,.Call(,benign
vctrs,R/complete.R,44,native_entry,".Call(vctrs_detect_complete, x)",benign
vctrs,R/complete.R,48,native_entry,".Call(vctrs_slice_complete, x)",benign
vctrs,R/complete.R,52,native_entry,".Call(vctrs_locate_complete, x)",benign
vctrs,R/dictionary.R,83,native_entry,".Call(vctrs_count, x)",benign
vctrs,R/dictionary.R,139,native_entry,".Call(vctrs_duplicated_any, x)",benign
vctrs,R/dictionary.R,145,native_entry,".Call(vctrs_duplicated, x)",benign
vctrs,R/dictionary.R,151,native_entry,".Call(vctrs_id, x)",benign
vctrs,R/dictionary.R,200,native_entry,".Call(vctrs_unique_loc, x)",benign
vctrs,R/dictionary.R,206,native_entry,".Call(vctrs_n_distinct, x)",benign
vctrs,R/dictionary.R,268,native_entry,".Call(vctrs_match, needles, haystack, na_equal, environment())",benign
vctrs,R/dictionary.R,282,native_entry,".Call(vctrs_in, needles, haystack, na_equal, environment())",benign
vctrs,R/dim.R,30,native_entry,".Call(vctrs_dim, x)",benign
vctrs,R/dim.R,33,native_entry,".Call(vctrs_dim_n, x)",benign
vctrs,R/dim.R,36,native_entry,".Call(vctrs_has_dim, x)",benign
vctrs,R/empty.R,17,native_entry,".Call(vctrs_list_drop_empty, x)",benign
vctrs,R/encoding.R,2,native_entry,".Call(ffi_obj_encode_utf8, x)",benign
vctrs,R/encoding.R,6,native_entry,".Call(ffi_chr_is_ascii_or_utf8, x)",benign
vctrs,R/equal.R,33,native_entry,"return(.Call(vctrs_proxy_equal, x))",benign
vctrs,R/equal.R,73,native_entry,".Call(ffi_vec_equal, x, y, na_equal, .ptype, environment())",benign
vctrs,R/equal.R,77,native_entry,".Call(ffi_obj_equal, x, y)",benign
vctrs,R/expand.R,67,native_entry,".Call(ffi_vec_expand_grid, list2(...), .vary, .name_repair, environment())",benign
vctrs,R/fields.R,20,native_entry,".Call(vctrs_fields, x)",benign
vctrs,R/fields.R,26,native_entry,".Call(vctrs_n_fields, x)",benign
vctrs,R/fields.R,32,native_entry,".Call(vctrs_field_get, x, i)",benign
vctrs,R/fields.R,38,native_entry,".Call(vctrs_field_set, x, i, value)",benign
vctrs,R/fill.R,39,native_entry,".Call(vctrs_fill_missing, x, direction, max_fill)",benign
vctrs,R/group.R,65,native_entry,".Call(vctrs_group_id, x)",benign
vctrs,R/group.R,71,native_entry,".Call(vctrs_group_loc, x)",benign
vctrs,R/group.R,77,native_entry,".Call(vctrs_group_rle, x)",benign
vctrs,R/hash.R,6,native_entry,".Call(ffi_vec_hash, x)",benign
vctrs,R/hash.R,10,native_entry,".Call(ffi_obj_hash, x)",benign
vctrs,R/if-else.R,71,native_entry,.Call(,benign
vctrs,R/import-standalone-linked-version.R,29,pkg_install,"i = sprintf(""Please update %s with `install.packages(\""%s\"")` and restart R."", pkg, pkg)",benign
vctrs,R/import-standalone-linked-version.R,42,native_entry,# Construct call to avoid NOTE when argument to `.Call()` is not,benign
vctrs,R/interval.R,104,native_entry,".Call(ffi_interval_groups, start, end, abutting, missing)",benign
vctrs,R/interval.R,117,native_entry,".Call(ffi_interval_locate_groups, start, end, abutting, missing)",benign
vctrs,R/interval.R,180,native_entry,".Call(ffi_interval_complement, start, end, lower, upper)",benign
vctrs,R/interval.R,234,native_entry,".Call(ffi_interval_locate_containers, start, end)",benign
vctrs,R/list-combine.R,180,native_entry,.Call(,benign
vctrs,R/list-unchop.R,85,native_entry,.Call(,benign
vctrs,R/match.R,320,native_entry,.Call(,benign
vctrs,R/match.R,354,native_entry,".Call(ffi_compute_nesting_container_info, x, condition)",benign
vctrs,R/missing.R,54,native_entry,".Call(ffi_vec_detect_missing, x)",benign
vctrs,R/missing.R,60,native_entry,".Call(ffi_vec_any_missing, x)",benign
vctrs,R/names.R,177,native_entry,.Call(,benign
vctrs,R/names.R,188,native_entry,".Call(vctrs_validate_name_repair_arg, repair)",benign
vctrs,R/names.R,191,native_entry,".Call(vctrs_validate_minimal_names, names, n)",benign
vctrs,R/names.R,322,native_entry,".Call(ffi_minimal_names, x)",benign
vctrs,R/names.R,325,native_entry,".Call(ffi_unique_names, x, quiet)",benign
vctrs,R/names.R,331,native_entry,".Call(vctrs_names, x)",benign
vctrs,R/names.R,335,native_entry,".Call(ffi_as_minimal_names, names)",benign
vctrs,R/names.R,338,native_entry,".Call(vctrs_as_unique_names, names, quiet)",benign
vctrs,R/names.R,488,native_entry,".Call(ffi_vec_set_names, x, names)",benign
vctrs,R/names.R,625,native_entry,".Call(ffi_apply_name_spec, name_spec, outer, inner, n)",benign
vctrs,R/order.R,157,native_entry,".Call(vctrs_order, x, direction, na_value, nan_distinct, chr_proxy_collate)",benign
vctrs,R/order.R,235,native_entry,.Call(,benign
vctrs,R/order.R,256,native_entry,.Call(,benign
vctrs,R/parallel.R,91,native_entry,".Call(ffi_vec_pany, list2(...), .missing, .size, environment())",benign
vctrs,R/parallel.R,103,native_entry,".Call(ffi_vec_pall, list2(...), .missing, .size, environment())",benign
vctrs,R/proxy.R,139,native_entry,"return(.Call(ffi_vec_proxy, x))",benign
vctrs,R/proxy.R,152,native_entry,"return(.Call(ffi_vec_restore, x, to))",benign
vctrs,R/proxy.R,160,native_entry,".Call(ffi_vec_restore_default, x, to)",benign
vctrs,R/proxy.R,163,native_entry,".Call(ffi_vec_restore_default, x, to)",benign
vctrs,R/proxy.R,167,native_entry,".Call(ffi_vec_proxy_recurse, x)",benign
vctrs,R/proxy.R,170,native_entry,".Call(ffi_vec_restore_recurse, x, to)",benign
vctrs,R/proxy.R,220,native_entry,".Call(ffi_as_not_s4, x)",benign
vctrs,R/rank.R,103,native_entry,.Call(,benign
vctrs,R/recode.R,201,native_entry,.Call(,benign
vctrs,R/recode.R,230,native_entry,.Call(,benign
vctrs,R/recycle.R,40,native_entry,".Call(ffi_recycle, x, size, environment())",benign
vctrs,R/recycle.R,51,native_entry,".External2(ffi_recycle_common, list2(...), .size)",benign
vctrs,R/register-s3.R,10,ns_hook,#' can be called from your package's `.onLoad()` to dynamically register,benign
vctrs,R/register-s3.R,44,native_entry,#'   `.Call()` pointers.,benign
vctrs,R/register-s3.R,52,ns_hook,#' .onLoad <- function(...) {,benign
vctrs,R/register-s3.R,96,Sys_getenv,"} else if (identical(Sys.getenv(""NOT_CRAN""), ""true"")) {",benign
vctrs,R/rep.R,98,native_entry,".Call(ffi_vec_rep, x, times, environment())",benign
vctrs,R/rep.R,112,native_entry,".Call(ffi_vec_rep_each, x, times, environment())",benign
vctrs,R/rep.R,118,native_entry,".Call(ffi_vec_unrep, x, environment())",benign
vctrs,R/runs.R,57,native_entry,".Call(ffi_vec_identify_runs, x, environment())",benign
vctrs,R/runs.R,63,native_entry,".Call(ffi_vec_run_sizes, x, environment())",benign
vctrs,R/runs.R,67,native_entry,".Call(ffi_vec_locate_run_bounds, x, which, environment())",benign
vctrs,R/runs.R,71,native_entry,".Call(ffi_vec_detect_run_bounds, x, which, environment())",benign
vctrs,R/set.R,128,native_entry,".Call(ffi_vec_set_intersect, x, y, ptype, environment())",benign
vctrs,R/set.R,143,native_entry,".Call(ffi_vec_set_difference, x, y, ptype, environment())",benign
vctrs,R/set.R,158,native_entry,".Call(ffi_vec_set_union, x, y, ptype, environment())",benign
vctrs,R/set.R,173,native_entry,".Call(ffi_vec_set_symmetric_difference, x, y, ptype, environment())",benign
vctrs,R/shape.R,12,native_entry,".Call(ffi_vec_shaped_ptype, ptype, x, y, environment())",benign
vctrs,R/shape.R,17,native_entry,".Call(ffi_vec_shape2, x, y, environment())",benign
vctrs,R/size.R,85,native_entry,".Call(ffi_size, x, environment())",benign
vctrs,R/size.R,97,native_entry,".External2(ffi_size_common, list2(...), .size, .absent)",benign
vctrs,R/size.R,103,native_entry,".Call(ffi_list_sizes, x, environment())",benign
